,id,countLiquidated,countLiquidator,hasBorrowed,health,totalBorrowValueInEth,totalCollateralValueInEth,tokens.0.symbol,tokens.1.symbol,tokens.2.symbol,tokens.3.symbol,tokens.4.symbol,tokens.5.symbol,tokens.6.symbol,tokens.7.symbol,tokens.8.symbol,tokens.9.symbol,tokens.10.symbol,tokens.11.symbol,tokens.12.symbol,tokens.13.symbol
3827,0x009db4bdfdc66f0c6c947b10df58337e76a227dd,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3828,0x009dbff7ba1fe691f39142b5f6284cc01c3ea5e8,0,0,True,1.38978718522576300408,0.000357253983210252056774950877998978,0.000496507007736468201593669518278991707015424,cDAI,,,,,,,,,,,,,
3829,0x009e0169d76bbdac60d3aa94dee4e98dea581f0e,0,0,False,,0,0.0008283147367815203850001997568,cUSDC,,,,,,,,,,,,,
3830,0x009e02b21abefc7ecc1f2b11700b49106d7d552b,0,0,False,,0,0,cDAI,cBAT,cUSDT,,,,,,,,,,,
3831,0x009e0f303bb7daaf90c4ead2729a13a06146cb32,0,0,False,,0,0,cETH,cCOMP,cWBTC,,,,,,,,,,,
3832,0x009e271067b5e459ea51c4f0a92b1ac95bbd4dcb,0,0,False,,0,0.0008282674808211136771026767232,cUSDC,,,,,,,,,,,,,
3833,0x009e28252bae35a4c145d83fa86089011a4d83fc,0,0,False,,0,0.0008312757492497538740365666944,cUSDC,,,,,,,,,,,,,
3834,0x009ec39e88f180c121a968e4368329d7db3ddc1a,0,0,False,,0,0.0008329396968125235546271659648,cUSDC,,,,,,,,,,,,,
3835,0x009eeb4e411cfbf297cf64b993176904dde36170,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3836,0x009ef549c1ed421bbce0063ca6a7d18cfbd2ed1f,0,0,False,,0,0.0008321853470829368172371618688,cUSDC,,,,,,,,,,,,,
3837,0x009f24596089ba2ce415481ae9e064aa805bda94,0,0,False,,0,0.0008320906191202807919717426688,cUSDC,,,,,,,,,,,,,
3838,0x009f9722e401db26efd2d1e42926194c7fa60f5b,0,0,False,,0,0,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,,,,,,
3839,0x009fbcebaeec016df42f5161b03e9eb6097579eb,0,0,False,,0,0.0004844504143656063328904854836027452144848,cETH,cCOMP,,,,,,,,,,,,
3840,0x009ff56caea47629ee4b4c2c88b71ae0f1c26c15,0,0,False,,0,0.044960548943065034821792338,cETH,,,,,,,,,,,,,
3841,0x00a01b7f0b4ea84e5c538c6620a88f53f920f862,0,0,False,,0,0.000830274820330830029141769216,cUSDC,,,,,,,,,,,,,
3842,0x00a0426a9eeecd1d3f3325a1d5d10c61299e57c7,0,0,False,,0,0.0008319626195368438801595154816,cUSDC,,,,,,,,,,,,,
3843,0x00a048ada56cb48386522b6b9c24e7480ce771e4,0,0,False,,0,0.0090264766748216799999654618216,cUSDC,cETH,,,,,,,,,,,,
3844,0x00a050ae48f4f5463321a9eb2aa2dc2314076ca8,0,0,False,,0,0,cUSDC,cWBTC,cDAI,,,,,,,,,,,
3845,0x00a06ca4dc02a52443ef14cc5390ba22901cb470,0,0,False,,0,0.0008329182478182214638070616064,cUSDC,,,,,,,,,,,,,
3846,0x00a096f1972deefc318026311fd42b3b5803578d,0,0,False,,0,0.0008329338327271726596513037824,cUSDC,,,,,,,,,,,,,
3847,0x00a0ad166f4c783487d6a493f2cc4ce2cf86aa7c,0,0,False,,0,0.005123915357598030921111323544884486003822336,cDAI,,,,,,,,,,,,,
3848,0x00a0c1a4dd1e6e201a0d2eb2e43ce05bc33be127,0,0,False,,0,0.0008327302699934049129923473152,cUSDC,,,,,,,,,,,,,
3849,0x00a0e9599f4444d06b338b6907fc35718ef7246c,0,0,False,,0,0.0039940057388595108245514255,cETH,,,,,,,,,,,,,
3850,0x00a133c53edb71773c7cd2d6b3285a442f4590c1,0,0,True,0,0,0,cUNI,cETH,cDAI,cBAT,,,,,,,,,,
3851,0x00a13f6634efbe25e840d7cf71bc70061205f8ba,0,0,False,,0,0.0067638134131653536222654685,cETH,,,,,,,,,,,,,
3852,0x00a142ad7a6323e079f5ef087e2c27b133fb9974,0,0,False,,0,0.0011043298947694442687926337664,cUSDC,,,,,,,,,,,,,
3853,0x00a147221e9fce00c8a8c07ef33def3f5d6deaec,0,0,False,,0,0.0253185286043208324117224133648,cUSDC,cETH,,,,,,,,,,,,
3854,0x00a161b0ff44960bf4113ae78d79eab88f37629e,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3855,0x00a16241bce072a37acfb9088576f48cf37403d2,0,0,False,,0,0.0052494075977968567285595835,cETH,,,,,,,,,,,,,
3856,0x00a17d5c4506882686434515138b55ec39769386,0,0,False,,0,0.010638552264648853455287751,cETH,,,,,,,,,,,,,
3857,0x00a180b0cf23daa44cd6d41b638b02b03cf8e209,0,0,False,,0,0.0008307589881085089823209465216,cUSDC,,,,,,,,,,,,,
3858,0x00a189c62c8d5bb08e4afbdb5d68a7db62d06de3,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3859,0x00a1e3e9c016656f60c209b2e7fd5f1674cbc644,0,0,True,54.56923191217028707493,9.8320792954557113418e-7,0.00005365290152525705559593267798521835206528,cUNI,cUSDC,cETH,cDAI,cUSDT,,,,,,,,,
3860,0x00a1e4c9dcd241bd1891f8b2d7c151c3550e57ee,0,0,False,,0,0.0040011205688884209486122000184,cUSDC,cETH,,,,,,,,,,,,
3861,0x00a205338591310bda39ca53c377050f89c5df62,0,0,False,,0,0.000830766213416365885754921088,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
3862,0x00a22ebafb4e5f9e43b5e8c8db245856d2be2b98,0,0,False,,0,0,cUSDC,cDAI,cUSDT,,,,,,,,,,,
3863,0x00a2507668bba5ef1c0bf581cb4ecaef884d9723,0,0,False,,0,0.0008305062554636929191576909312,cUSDC,,,,,,,,,,,,,
3864,0x00a26925967adc092cada90e72deb36132e03e44,0,0,False,,0,0.066147963231809100080805828,cETH,,,,,,,,,,,,,
3865,0x00a289b6e0be27dd5144750db66fb9e6f1973693,0,0,False,,0,0.000472488944966528757971782464,cUSDC,,,,,,,,,,,,,
3866,0x00a2f1a988e36d89955a51c342f8073a67c74eba,0,0,False,,0,0,cETH,,,,,,,,,,,,,
3867,0x00a2f6e4fa9a7c4852cc6878a163ca00b0436941,0,0,False,,0,0.0008314182687753253483571950848,cUSDC,,,,,,,,,,,,,
3868,0x00a3179ddcddf074dc1ce44ee98bbd9261dbd9d9,0,0,False,,0,0.024456854081908881886952259,cETH,,,,,,,,,,,,,
3869,0x00a32e18524c3df72ec65f8aa8e055097e678187,0,0,True,4.06945093995621937498,0.00020281206110455508,0.000825333732696389869790244,cETH,,,,,,,,,,,,,
3870,0x00a35d43f734194d4140dd43c2bf91a17583349c,0,0,True,0,0,0,cUSDC,cETH,cDAI,cWBTC,cUSDT,,,,,,,,,
3871,0x00a36998b72ca258c64a9e50464e276172c02caf,0,0,False,,0,0.001267241028939272432682754741049061558194944,cDAI,,,,,,,,,,,,,
3872,0x00a37a463f713feaa830e9e7d8b030e819dee3c5,0,0,False,,0,0.0008329135708154113685116397568,cUSDC,,,,,,,,,,,,,
3873,0x00a3fd44f285eded330ecbf46b751225851b33e8,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3874,0x00a4373ac03649d5585e463817bacdc1a50489ed,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3875,0x00a4432e2cd75414ef039529768d6c55ca7315d0,0,0,False,,0,0.0008300067078726284181877310976,cUSDC,,,,,,,,,,,,,
3876,0x00a482d66c6c0eebd5a2224867d9bb9d01819635,0,0,False,,0,0.0008302325455738012314000218112,cUSDC,,,,,,,,,,,,,
3877,0x00a536f5f6f5ca5a3db9efc0813c9f0b8776cf75,0,0,False,,0,0,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
3878,0x00a540a78fab5d2c16635574388d1128662462f1,0,0,False,,0,0,cETH,cDAI,cBAT,cZRX,,,,,,,,,,
3879,0x00a5ae2286095c8220ba7b6dde9bd25516382e61,0,0,False,,0,0.022929449134852119764183309766601996479135284,cUSDC,cBAT,,,,,,,,,,,,
3880,0x00a5af29ec2beac3b1c0e4f7bbc34fce61f2ca42,0,0,False,,0,0.0008317443767863537481211649152,cUSDC,,,,,,,,,,,,,
3881,0x00a5b80f0551361e0986465c8ca8286fc1ee9000,0,0,False,,0,0.0008312585411138610125938958208,cUSDC,,,,,,,,,,,,,
3882,0x00a5bc5982c849a19f6e2af14536323d319ed886,0,0,False,,0,0,cETH,cDAI,cBAT,cZRX,cWBTC,,,,,,,,,
3883,0x00a5e91b6eb4039961635ff73ab704c8890ab511,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3884,0x00a5fe79b8a9105bb4a7d4fad49aa11aafed029c,0,0,False,,0,0,cDAI,cBAT,,,,,,,,,,,,
3885,0x00a61ab6858bbce04678d7062306d05c2237859c,0,0,False,,0,0.10540485758581017916188612246610501595274496,cETH,cDAI,,,,,,,,,,,,
3886,0x00a61f8e583c232a251cf73e3751f354e8fd2ede,0,0,False,,0,0.69461441491071185829940847904,cUSDC,,,,,,,,,,,,,
3887,0x00a61ff74fdeacfe84d7d443173a93aab048d3e6,0,0,False,,0,0.000828274109262621426287529984,cUSDC,,,,,,,,,,,,,
3888,0x00a625243310cd55c53961ff1e33262c7a401dd6,0,0,False,,0,0.0033848780416646993983747944533003004607312,cCOMP,,,,,,,,,,,,,
3889,0x00a6600ef0b6bb11f6e916f8d024a72d097d31c8,0,0,False,,0,0.000831152777361946482699263808,cUSDC,cCOMP,,,,,,,,,,,,
3890,0x00a6d24798910407c3401bbf3a413bc09bbd2ce5,0,0,False,,0,0.0071754972640485191377813875432,cUSDC,cETH,,,,,,,,,,,,
3891,0x00a6fce8c8dfbb1ee56ab7aaebdb2f4c8202ffcd,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3892,0x00a73c4e596bec4c4068a9152da71e45480b5450,0,0,False,,0,0.000825024556453431437535498,cETH,,,,,,,,,,,,,
3893,0x00a746b552b71f9b4e94b69b66dfdac1e0df0551,0,0,False,,0,0.0021462033300563690730853485,cETH,,,,,,,,,,,,,
3894,0x00a765e92e4185e7610e99c5152015770246ed07,0,0,False,,0,0.0008317530595380222079522494336,cUSDC,,,,,,,,,,,,,
3895,0x00a7787797dc57a1bc5e54d2730191449e549672,0,0,False,,0,0.000828307665486603309674088576,cUSDC,,,,,,,,,,,,,
3896,0x00a7852b6113bac287e552d9df00ac792b7f9927,0,0,False,,0,0.000827902995457313306667365568,cUSDC,,,,,,,,,,,,,
3897,0x00a839de7922491683f547a67795204763ff8237,0,0,False,,0,0,cETH,cDAI,,,,,,,,,,,,
3898,0x00a8d5b01e3aa90131e295d65257c9bd3759b3a1,0,0,False,,0,0.0008311218827310928629757657728,cUSDC,,,,,,,,,,,,,
3899,0x00a97d48cf8924e02ddc29ef10f4dc7a341da492,0,0,False,,0,0.0008303957309052134925822349056,cUSDC,,,,,,,,,,,,,
3900,0x00a991558fdcbe14b872c5693138d99c9507a2e9,0,0,False,,0,0.000828171149228882804259432,cUSDC,,,,,,,,,,,,,
3901,0x00a9925ee08381819921f07f9fa3f980e0f38b19,0,0,False,,0,0,cCOMP,,,,,,,,,,,,,
3902,0x00a99b6cd801e96c461d378f0fec684f19ff3bc6,0,0,False,,0,0.000832043079262884504100076352,cUSDC,,,,,,,,,,,,,
3903,0x00aa087af17b18718504f416e955cfde731b362a,0,0,False,,0,0.0008309756933190426951212234112,cUSDC,,,,,,,,,,,,,
3904,0x00aa3e410e5ce2673b6f9e2c71dff5745ee58b54,0,0,False,,0,0.0100005294953064630463233717888,cUSDC,,,,,,,,,,,,,
3905,0x00aa5ed1ef9383bcf432c091086f3c52fdf5114a,0,0,False,,0,0.000832322587148508658493855808,cUSDC,,,,,,,,,,,,,
3906,0x00aa64c4de1a3e053d3b6a1c4fe4ab4ee7c0384b,0,0,False,,0,0.0109331866371465758278474796544,cUSDC,cETH,,,,,,,,,,,,
3907,0x00aab1057d34565c1399d828ccf8431f9ff8ada3,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3908,0x00aab239bae03d6c942368e483e8505a84ed1f6b,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3909,0x00aac29cc8327681a9fbaf6644b19148f02d2d4b,0,0,False,,0,0.0008317761013921750391496676608,cUSDC,,,,,,,,,,,,,
3910,0x00aad6acd6db735de17b46b05722ed7ff107a75b,0,0,False,,0,0.000152689553737756625194817536318545072,cREP,cUSDC,cETH,cBAT,cZRX,cWBTC,cDAI,,,,,,,
3911,0x00ab02e8e5c475bf449c732f14aae763ff2880b7,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3912,0x00ab04e65b733b4116976ae018fe8546e63fe53a,0,0,False,,0,0,cUNI,cDAI,cCOMP,cZRX,,,,,,,,,,
3913,0x00ab8e7f0716ed1aeb01e5ceece63aee4e11723a,0,0,False,,0,0.000828255877532130769552513728,cUSDC,,,,,,,,,,,,,
3914,0x00ab963ce93530ae8fba92b2551cd6e1a6b81be7,0,0,False,,0,0.024781072378032489859137138,cETH,,,,,,,,,,,,,
3915,0x00abac76d0b2671fed72a6fde5931ff3885970b5,0,0,False,,0,0.004001478435965148007565091,cETH,,,,,,,,,,,,,
3916,0x00abadc866a08f339b3aab1a09c935000f987e7a,0,0,False,,0,0.0008296893549410877555741289728,cUSDC,,,,,,,,,,,,,
3917,0x00abbd9ea3f5b8cc32ce39c35a5655ed35e1f9bc,0,0,False,,0,0.0008279562931152422512409921664,cUSDC,,,,,,,,,,,,,
3918,0x00abe013489aa663d3e85718b5b56c19bb265e26,0,0,False,,0,0.0008281148145087556291415188608,cUSDC,,,,,,,,,,,,,
3919,0x00abed641cc7119961a87f685c816bdecf571bdc,0,0,False,,0,0,cDAI,cZRX,,,,,,,,,,,,
3920,0x00abf079aae67275b4d1e3ab39d66213474c1d4c,0,0,False,,0,0,cETH,cDAI,cBAT,,,,,,,,,,,
3921,0x00ac2cb048c95130faeca6e4563a36fb13462e09,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
3922,0x00ac6d3e361133477671bab1b0ac96362a224820,0,0,False,,0,9.8512322363846364469863617870143931904e-8,cDAI,,,,,,,,,,,,,
3923,0x00ac847b69d5360ccc187e38ad57612adeb78125,0,0,False,,0,0.00083174957544399710147852832,cUSDC,,,,,,,,,,,,,
3924,0x00ac8b44c9e8beb482f61a873852d8b948e26c90,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3925,0x00ac91b01eb8b4c90d6f0b49e822a29a58dcd668,0,0,False,,0,0.000827983364964845426026591104,cUSDC,,,,,,,,,,,,,
3926,0x00acaf4e22896d4eb20bc2d17c77912cb477e6b6,0,0,False,,0,0.0111516639878986414321155608616,cUSDC,cETH,,,,,,,,,,,,
3927,0x00acce55e099bf30ec63aa3fd6415a3d135379e6,0,0,False,,0,0.0008320134967139924692695145728,cUSDC,,,,,,,,,,,,,
3928,0x00ace6f9c2d01981b709e6b24334bbefe83ace9c,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3929,0x00ad044f65e35f49024702420656179036c36333,0,0,False,,0,0.0519323452810732887679565445,cETH,cBAT,,,,,,,,,,,,
3930,0x00ad3d4cc099be937879451698c673cbd5c3cefc,0,0,False,,0,0.00228430042418723592023319497080287449476989,cUNI,,,,,,,,,,,,,
3931,0x00ad482125fd2174debfff10624aae8536f811f8,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3932,0x00ad4c8bcd135739de61f72699716cf02bfa00e9,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3933,0x00ad648da3ed93b129ec53a17ee1cfc9c3255a70,0,0,False,,0,0.0008300054928358857009103342848,cUSDC,,,,,,,,,,,,,
3934,0x00ad74a4666f7dcf7f0105eec59feb1cb1309bf1,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
3935,0x00ad75a461bab5db86acb25f70383ec10612f15d,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3936,0x00ae44015a2a0ad4432888754088f4b2ad0176a7,0,0,False,,0,0.000832602114454946776691836608,cUSDC,,,,,,,,,,,,,
3937,0x00ae77704921c96b1382ffb82323c1d7eca82657,0,0,True,0,0,0,cUSDC,cETH,,,,,,,,,,,,
3938,0x00ae7fe77ab7c4e77f894c76c167dc310766c57a,0,0,False,,0,0,cLINK,,,,,,,,,,,,,
3939,0x00aee9620260e957fe5bb5ba4d1871a279a123fd,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3940,0x00aef191a15cd730d6f8f80c66bd7c250490b81e,0,0,False,,0,0.0119104408220759510631532141272,cUSDC,cETH,,,,,,,,,,,,
3941,0x00af09973052d749f6a95071da1dcbe2c557cc15,0,0,True,0,0,0,cUSDC,cETH,cBAT,cUSDT,,,,,,,,,,
3942,0x00af158367a6fcdb1a367f6d503e05799f340881,0,0,False,,0,0.000247594227585014755268835,cETH,,,,,,,,,,,,,
3943,0x00af1583fd2b4674a23bef9f12837f6feb149982,6,0,True,0.0005031310321868490787284426100692,0,0.0005031310321868490787284426100692,cUSDC,cETH,cDAI,cWBTC,cWBTC,cUSDT,,,,,,,,
3944,0x00af1bcac357e23000ae855b55bef16216d7fb56,0,0,False,,0,0.0008310834675371591385889654656,cUSDC,,,,,,,,,,,,,
3945,0x00af4842b1f14dc63cea487885f70ea6b3efe7f5,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3946,0x00af4b2bbb4efc3c657d8641b64898e83831922d,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
3947,0x00af562fd85978e0786111a51ffb5da0ae9b34ca,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3948,0x00af704b31abe4e73da15fe15ccd3e01b2b3e561,0,0,False,,0,0.005248808317571291017992586944,cUSDC,,,,,,,,,,,,,
3949,0x00af742002a523145a976fda887c549603f58ed9,0,0,False,,0,0.00171013325092592278724464252394694305375488,cDAI,,,,,,,,,,,,,
3950,0x00afc90201dc1bbcf6b29615676ea62ad31ed3bf,0,0,False,,0,0.0008279680111047294480468776448,cUSDC,,,,,,,,,,,,,
3951,0x00afd86ed83e307e27d1e65d90172f500a4e316a,0,0,False,,0,0.0045288212124680994992147884429549668466128,cUSDC,cCOMP,,,,,,,,,,,,
3952,0x00b012f75430e2562578dc53b65b87d0d97c7742,0,0,False,,0,0,cUSDC,cDAI,cCOMP,,,,,,,,,,,
3953,0x00b073f7506d799d4f78461b1683be03b603accb,0,0,False,,0,0.0008282647767375984986922423168,cUSDC,,,,,,,,,,,,,
3954,0x00b0825d3b1ce635a44d718580e4cedc38a0df07,0,0,False,,0,0.0008308703706550089492038310144,cUSDC,,,,,,,,,,,,,
3955,0x00b0f87a9bbfb5f9e7c9a9e0b4407cbbcb406bc0,0,0,False,,0,0.0008327513910113548211433180672,cUSDC,,,,,,,,,,,,,
3956,0x00b11092abfdbfab345a4785ce35f02fa8594ee3,0,0,False,,0,0.000296120668933075651278589465956117648328192,cDAI,,,,,,,,,,,,,
3957,0x00b12c55c3606ff10bfc471b1650a8779705ed12,0,0,False,,0,0.0056871581247300818160624495,cETH,,,,,,,,,,,,,
3958,0x00b1640b091001f26358c5ebfffb466842003df5,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3959,0x00b16812f516680af25b0555cf680c382a8679d0,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3960,0x00b16974f4994dc0e95d615c90f401a0aa97fb4b,0,0,False,,0,0.1327692957034796421320284710912,cUSDC,,,,,,,,,,,,,
3961,0x00b17266d11bc4a128ae2508cd4b1da7b8478b8c,0,0,False,,0,0.0008300243276120754094685359104,cUSDC,,,,,,,,,,,,,
3962,0x00b1794d38ed15b09dd540f8d53ace8faf09bd81,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3963,0x00b1812ff2c3f4e844048dba13c3a28749cd98f4,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3964,0x00b1d31c5e5863315f6a43fb3ee192d4631e0eb9,0,0,False,,0,0.0008329395459775351024145355264,cUSDC,,,,,,,,,,,,,
3965,0x00b2291a8c030780e4adaa5c250d35ea3a0dcdfc,0,0,False,,0,0,cETH,cDAI,,,,,,,,,,,,
3966,0x00b2325baba2e41fbe5db2fc7156b9396737c9b1,0,0,False,,0,0.00331023814730655519,cETH,,,,,,,,,,,,,
3967,0x00b2807683978649e151dc454d39ff9690a317ea,0,0,False,,0,0.0008325239497394581117586691072,cUSDC,,,,,,,,,,,,,
3968,0x00b2849c2d15d484e62276c4be00c4e8fe981547,1,0,True,0.5418320843817188981,0.01748213244397350208,0.0094723802615554362058032029198176,cETH,cWBTC,,,,,,,,,,,,
3969,0x00b2b6b87b6af3eafc654a578cfce92b1e2e1d9a,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3970,0x00b2e0166500fe321dd72ea2cb1af23af5e30af0,0,0,True,0.052072876615037766061182040674679595026097152,0,0.052072876615037766061182040674679595026097152,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,cDAI,cUSDT,,,,,
3971,0x00b2eced6edbfb7f7749eb878cd1e4b967426e5b,0,0,False,,0,0.0008282029179140666979829250688,cUSDC,,,,,,,,,,,,,
3972,0x00b2fd4b92e6ff92516e575d50c04acce5858894,0,0,False,,0,0,cUSDC,cETH,,,,,,,,,,,,
3973,0x00b325c9a2181d37250aaacb78082ba000e972bf,0,0,False,,0,0.0013803593151088884133631984256,cUSDC,,,,,,,,,,,,,
3974,0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,0,0,False,,0,0,cUSDC,cETH,cDAI,,,,,,,,,,,
3975,0x00b35e49de29b61fa3b0ad8d8be308543db89520,0,0,False,,0,344.376613616402726736775130685101745339447848704,cUSDC,cDAI,cUSDT,,,,,,,,,,,
3976,0x00b3b1bc213ad1a0ef66d1eaeb36b369f8c8d2c7,0,0,False,,0,0.0008282442165692154846444194688,cUSDC,,,,,,,,,,,,,
3977,0x00b3b44f009c89718f36cb5cb216ab270d99c787,0,0,False,,0,0.0008309879521487733081713826816,cUSDC,,,,,,,,,,,,,
3978,0x00b3eeda419b519509299beb32d879686968372f,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3979,0x00b3f69786961f4b8636ff063b35a5010935f5e6,0,0,False,,0,0.0008302536697108515640407582336,cUSDC,,,,,,,,,,,,,
3980,0x00b466c41109eda7be12406d06b017f77732f065,1,0,True,1.26074913937220793101,0.47958626320648487704444742583061712792,0.60463796859230899872110709366530646804726993,cUSDC,cDAI,cBAT,cZRX,,,,,,,,,,
3981,0x00b46fe79ef212cd6a2924eedea0368b793217c1,0,0,False,,0,0.0008318359723482702659853091584,cUSDC,,,,,,,,,,,,,
3982,0x00b474b2e5292fe52dca213cc6ffcb58748190b6,0,0,False,,0,1.6457687583273087579962888145,cETH,,,,,,,,,,,,,
3983,0x00b48b2fbbdd0a63d60b2f9accc5e821359d370f,0,0,False,,0,0.015634692714235748819621637,cETH,,,,,,,,,,,,,
3984,0x00b49a2f2eef6ee4d94bb48ae556c4104e044e51,0,0,False,,0,0.0095206111405293972528510493032,cUSDC,cETH,,,,,,,,,,,,
3985,0x00b4c96724d6f12f8e41f0d2655b8d1437f599a8,0,0,False,,0,0.0021460765288647753900845889311522266104496,cCOMP,,,,,,,,,,,,,
3986,0x00b5035a01a8b179bfdf029f5fe8477f301d2f61,0,0,False,,0,0.0008313716835392118085702257408,cUSDC,,,,,,,,,,,,,
3987,0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,0,0,True,0,0,0,cUNI,cUSDC,cETH,,,,,,,,,,,
3988,0x00b5b621cd12ba5e5d0b1bcbcda812d6e5840dcf,0,0,False,,0,0,cUSDC,cDAI,cLINK,,,,,,,,,,,
3989,0x00b5c893b24526cead72f98afa6e338336fa7669,0,0,False,,0,0.00083128833993999946251669984,cUSDC,,,,,,,,,,,,,
3990,0x00b5fe21f11083b76ca2cac3ebe7f4957fd20553,0,0,False,,0,0.000832948331659517570407887168,cUSDC,,,,,,,,,,,,,
3991,0x00b632d78542e96b6607059e7b210b7ec6494ec3,0,0,False,,0,0,cUSDT,,,,,,,,,,,,,
3992,0x00b671247a5d9909be79a7e5e1ff2cfbed4e0ace,0,0,False,,0,0,cUSDC,,,,,,,,,,,,,
3993,0x00b68ac0d7842701728fcb5608e3f5c80d4f1741,0,0,True,2.04104011089463480998,1.01311450096421049851527212,2.067807333396954801014633274127086509710918862,cUNI,cUSDC,cETH,cZRX,,,,,,,,,,
3994,0x00b68c512dfc879adae8e1b71360a70903b53fcc,0,0,False,,0,1.3012488849966772169061012327552,cUSDC,cETH,,,,,,,,,,,,
3995,0x00b69a2206cf49ee8c71356687bace40bca8581b,0,0,False,,0,0.0075692368784182662194874774312,cUSDC,cETH,,,,,,,,,,,,
3996,0x00b6d13d51c4fc9bb681d760bab6ab32f5898817,0,0,False,,0,0.0008281295731503490922251947648,cUSDC,,,,,,,,,,,,,
3997,0x00b6fc8ec8d10f86ac1cf759ff83cc55bae47b1f,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
3998,0x00b73697688bbb4ceec57c1271fe4a772029a511,1,0,True,0.49060438446199457201,0.00672278970970337809879123255455474972,0.003298230107396456989505186797906187455197696,cREP,cUSDC,cETH,cDAI,cBAT,cZRX,cWBTC,,,,,,,
3999,0x00b739dfd2627d2d98a0ac1e3bd6a73856fc3816,0,0,False,,0,0.0008322532244167160008684756224,cUSDC,,,,,,,,,,,,,
4000,0x002d0f285d77e2f4a73e41f2a2ee00618165f24d,0,0,False,,0,0.0008326781946697366599740598528,cUSDC,,,,,,,,,,,,,
4001,0x002d2621324b206169fb2409fd5af9a4c25e94a5,0,0,False,,0,0.0008282971698313768044235422336,cUSDC,,,,,,,,,,,,,
4002,0x002d2715b179d0db3e17cc28317a98f2f65e6884,0,0,False,,0,0,cETH,,,,,,,,,,,,,
4003,0x002d2f53331c0dff6fd691df20da09f8f9aa0bcd,0,0,False,,0,0.0008327581852359926795294900736,cUSDC,,,,,,,,,,,,,
4004,0x002d98c7f10ca0b35a1b00f499926b2d97a8fc48,0,0,False,,0,0.004811351482148379240435863017504913728432896,cUSDC,cDAI,,,,,,,,,,,,
4005,0x002da936c741bc5e0d860d5bbd890c519256c227,0,0,False,,0,0.0008319131708488387559567261568,cUSDC,,,,,,,,,,,,,
4006,0x002de373896a98b501ebfdac2f8d60c3d4541a5c,0,0,False,,0,0.0329811080848365510400424385,cETH,,,,,,,,,,,,,
4007,0x002df1fb52465e43cdcb98c3598c9aab4a17d9d8,0,0,False,,0,0,cDAI,,,,,,,,,,,,,
4008,0x002e08000acbbae2155fab7ac01929564949070d,0,0,False,,0,0.077778151952413062701418714,cETH,,,,,,,,,,,,,
4009,0x002e1292eba0bb0c5f13f7d9b37eaad19e86a6dc,0,0,False,,0,0.000082502720464394928277965,cETH,,,,,,,,,,,,,
4010,0x002e3118dff40b523f3b6adf8182df09d591f29f,0,0,False,,0,0.0008314533295238799125146850688,cUSDC,,,,,,,,,,,,,
4011,0x002e7f273b46e0abad44d381aa74795df5780089,0,0,True,0,0,0,cETH,cDAI,,,,,,,,,,,,
4012,0x002e8c98cc289fc3e0f014d12e08f3cba1b257aa,0,0,False,,0,0.0008300949597000389316176093952,cUSDC,,,,,,,,,,,,,
4013,0x002ed603f5def7ec5cbb522cc0fa94e5d7a2f602,0,0,False,,0,0.0008328754054437663603334294656,cUSDC,,,,,,,,,,,,,
4014,0x002ee33092457900515a4249e3ec1cd2b2dc8c32,0,0,False,,0,0,cETH,cCOMP,cWBTC,,,,,,,,,,,
