,buyer,seller,price,timestamp
178,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,18000000000000000000000,1579715831
179,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,18000000000000000000000,1579715920
180,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,18000000000000000000000,1579715920
181,0xf98ef509679b367270b5256f65d780295e446a16,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,18000000000000000000000,1579715920
182,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,18000000000000000000000,1579715957
183,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,19000000000000000000000,1579715963
184,0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92,0xccd5089557ae6a2ba063e8720e725a6bf743b3e8,36000000000000000000000,1579715986
185,0x1c20ab8757d3b7ab6d6b455ea3e77296322befc4,0xac097c7e31a2add6244a0f36dba5776d04f5a3fc,18999000000000000000000,1579722377
186,0x1c20ab8757d3b7ab6d6b455ea3e77296322befc4,0xac097c7e31a2add6244a0f36dba5776d04f5a3fc,18999000000000000000000,1579722659
187,0x1c20ab8757d3b7ab6d6b455ea3e77296322befc4,0xac097c7e31a2add6244a0f36dba5776d04f5a3fc,18999000000000000000000,1579722847
